MTS25	Tensile Strength
5.7552	362.0855
5.7603	362.3485
5.7658	362.6168
5.7701	362.346
5.7745	362.2073
5.78	362.7785
5.7842	362.3918
5.7899	362.764
5.7948	362.6304
5.7987	362.1231
5.803	362.231
5.8085	362.6501
5.8135	362.6129
5.8176	362.3989
5.8224	362.4917
5.828	362.7037
5.8325	362.6254
5.8388	362.9324
5.8426	362.3754
5.8465	362.1761
5.8513	362.5085
5.857	362.848
5.8611	362.5465
5.8658	362.5268
5.8713	362.8387
5.8758	362.5784
5.8817	362.9288
5.8868	362.7646
5.8903	362.3001
5.8946	362.3733
5.9	362.7636
5.905	362.7985
5.9092	362.5666
5.9142	362.6455
5.9196	362.8303
5.9241	362.7218
5.9304	363.0219
5.9342	362.5691
5.9381	362.3695
5.943	362.6113
5.9485	362.9015
5.9528	362.6648
5.9574	362.6166
5.9627	362.8817
5.9673	362.7257
5.9728	362.9899
5.9781	362.8807
5.9818	362.5218
5.9862	362.5717
5.9914	362.8497
5.9968	362.9036
6.0009	362.7222
6.0058	362.7646
6.0112	362.898
6.0155	362.7885
6.0216	363.0563
6.0257	362.7435
6.0296	362.5621
6.0343	362.7396
6.0401	362.9984
6.0446	362.8257
6.0492	362.8095
6.0545	362.9474
6.0588	362.7527
6.064	362.9839
6.0696	362.9844
6.0733	362.6384
6.0773	362.607
6.083	362.9485
6.0882	362.9939
6.0923	362.8236
6.0972	362.9002
6.1023	362.9376
6.1066	362.8675
6.1128	363.0959
6.1169	362.8337
6.1207	362.5953
6.1255	362.8336
6.1311	363.0332
6.1357	362.9067
6.1402	362.8804
6.1453	363.0235
6.1498	362.8927
6.1548	363.0111
6.1607	363.0706
6.1645	362.8027
6.1686	362.7472
6.1739	362.9792
6.1793	363.0654
6.1835	362.9144
6.1882	362.9608
6.1933	363.0323
6.1977	362.8997
6.2038	363.1276
6.2081	362.9478
6.2121	362.7772
6.2168	362.9155
6.2222	363.073
6.227	362.988
6.2313	362.9605
6.2365	363.0652
6.2411	362.9682
6.2461	363.0519
6.2521	363.1151
6.2556	362.8663
6.2599	362.8568
6.265	363.03
6.2705	363.1047
6.2746	362.9724
6.2796	363.0194
6.2849	363.0823
6.2891	363.0005
6.295	363.1548
6.2994	362.9931
6.3032	362.859
6.3079	362.9555
6.3131	363.0748
6.3183	363.0757
6.3226	363.029
6.3279	363.1124
6.3325	363.0457
6.3373	363.0788
6.3431	363.1489
6.3468	362.9461
6.351	362.9206
6.3561	363.0618
6.3615	363.1542
6.366	363.0513
6.3708	363.0743
6.3764	363.1366
6.3807	363.0623
6.3861	363.1851
6.3908	363.0717
6.3946	362.9377
6.3993	363.0222
6.4045	363.1118
6.4095	363.0999
6.4138	363.0442
6.4191	363.119
6.4239	363.0892
6.4288	363.123
6.4346	363.2321
6.4383	363.0094
6.4424	362.9732
6.4475	363.0937
6.4529	363.1761
6.4571	363.0607
6.4616	363.0712
6.4672	363.2117
6.4719	363.1277
6.4776	363.2719
6.482	363.0903
6.4858	362.9768
6.4902	363.0341
6.4957	363.1592
6.5004	363.1176
6.5047	363.0718
6.5095	363.1298
6.5148	363.1719
6.52	363.2232
6.5254	363.2633
6.5292	363.0575
6.5332	363.0305
6.5382	363.0996
6.544	363.2554
6.5481	363.0997
6.5523	363.0916
6.5578	363.2441
6.5622	363.1517
6.5678	363.3227
6.5726	363.1577
6.5763	363.0615
6.581	363.0902
6.5862	363.1923
6.5912	363.1923
6.5952	363.1103
6.6003	363.2067
6.6057	363.2255
6.6106	363.2584
6.6162	363.3853
6.6199	363.0869
6.6239	363.0663
6.629	363.15
6.6341	363.2543
6.6386	363.148
6.643	363.1275
6.6487	363.4238
6.6531	363.1628
6.6585	363.4059
6.6636	363.246
6.6674	363.0906
6.6719	363.1236
6.6771	363.2601
6.6823	363.2836
6.6865	363.1469
6.6914	363.249
6.6966	363.3088
6.7011	363.2169
6.7075	363.7421
6.7113	363.1381
6.7153	363.1066
6.7204	363.1966
6.7257	363.3753
6.7302	363.1794
6.7346	363.1415
6.7404	363.5461
6.7448	363.1891
6.7503	363.5377
6.7553	363.3795
6.759	363.1106
6.7634	363.1363
6.7688	363.3493
6.7739	363.318
6.7782	363.1797
6.783	363.2201
6.7885	363.4244
6.7931	363.3472
6.7994	363.7664
6.803	363.1518
6.807	363.1119
6.8118	363.2037
6.8174	363.548
6.8217	363.2204
6.8264	363.2169
6.8318	363.5713
6.8364	363.2502
6.8422	363.7163
6.8471	363.4353
6.8508	363.1341
6.8552	363.1443
6.8606	363.3931
6.8658	363.4538
6.87	363.2271
6.8748	363.2798
6.8802	363.5766
6.8848	363.3661
6.8909	363.8485
6.8949	363.218
6.899	363.1402
6.9039	363.2667
6.9097	363.6758
6.9141	363.3046
6.9185	363.2628
6.9237	363.6031
6.9283	363.2956
6.9339	363.7285
6.9391	363.5859
6.943	363.1578
6.9475	363.1902
6.9528	363.493
6.9583	363.5668
6.9623	363.2681
6.9668	363.3031
6.9725	363.6182
6.9768	363.3986
6.9831	363.8915
6.9871	363.2953
6.9912	363.1656
6.996	363.2842
7.0019	363.7368
7.0063	363.4036
7.0109	363.3755
7.0161	363.6836
7.0207	363.3508
7.0263	363.7598
7.0319	363.6808
7.0355	363.2048
7.0397	363.1765
7.0453	363.5827
7.0507	363.7179
7.0549	363.3758
7.0599	363.5276
7.0651	363.5881
7.0696	363.4289
7.0758	363.961
7.0801	363.3897
7.0839	363.1759
7.0888	363.3859
7.0947	363.8193
7.0991	363.4726
7.1037	363.4102
7.1091	363.6977
7.1135	363.4287
7.119	363.6991
7.1246	363.8198
7.1283	363.2562
7.1325	363.2044
7.1377	363.5718
7.1432	363.7444
7.1475	363.4021
7.1523	363.5285
7.1578	363.7042
7.1622	363.4044
7.1682	363.9653
7.1725	363.4527
7.1764	363.1921
7.181	363.3486
7.1867	363.7652
7.1917	363.6169
7.1963	363.5349
7.2017	363.7803
7.2062	363.503
7.2112	363.6915
7.2172	363.8672
7.2208	363.2688
7.225	363.2841
7.2304	363.6194
7.2361	363.8826
7.2404	363.5045
7.2453	363.613
7.2508	363.765
7.255	363.5244
7.261	363.9848
7.2652	363.4974
7.2693	363.2474
7.2742	363.4004
7.2795	363.7292
7.2849	363.687
7.2892	363.5282
7.2947	363.7929
7.2993	363.5979
7.3042	363.7214
7.31	363.9214
7.3139	363.3291
7.3181	363.2794
7.3233	363.6279
7.3289	363.8603
7.3331	363.5031
7.3382	363.6243
7.3436	363.8205
7.348	363.5651
7.3537	363.914
7.3583	363.5859
7.3622	363.2696
7.3671	363.4126
7.3724	363.7656
7.3775	363.7094
7.3819	363.4935
7.3872	363.759
7.3921	363.6409
7.3972	363.7328
7.403	363.9807
7.4069	363.3865
7.411	363.2747
7.4164	363.6414
7.4217	363.8601
7.426	363.4954
7.4305	363.5224
7.4364	363.8996
7.4412	363.7267
7.447	364.0168
7.4515	363.5532
7.4555	363.241
7.4599	363.3493
7.4655	363.7598
7.4703	363.6581
7.4746	363.4237
7.4797	363.6718
7.485	363.7879
7.4904	363.8577
7.4961	363.9189
7.4998	363.3304
7.5039	363.274
7.509	363.5192
7.5148	363.8836
7.5189	363.5017
7.5235	363.4206
7.5293	363.8687
7.5339	363.6855
7.5395	363.8821
7.5443	363.6936
7.5482	363.285
7.5528	363.3726
7.558	363.7197
7.5633	363.7337
7.5676	363.4567
7.5729	363.7467
7.5783	363.7319
7.5831	363.7697
7.5888	363.9265
7.5928	363.3626
7.5968	363.2647
7.602	363.5432
7.6073	363.7595
7.6121	363.5192
7.6165	363.4521
7.6225	363.8955
7.627	363.5144
7.6324	363.8414
7.6375	363.6821
7.6413	363.26
7.646	363.3484
7.6514	363.6903
7.6566	363.687
7.6607	363.4186
7.6656	363.6005
7.6711	363.6943
7.6756	363.5747
7.682	364.0397
7.6859	363.3575
7.6901	363.2235
7.6952	363.4579
7.7006	363.7516
7.7051	363.4614
7.7098	363.3607
7.7155	363.8809
7.7199	363.4775
7.7255	363.8349
7.7308	363.6624
7.7347	363.205
7.7392	363.2683
7.7448	363.6548
7.75	363.6396
7.7543	363.3542
7.7591	363.474
7.7646	363.6308
7.7694	363.5167
7.7757	363.9711
7.7797	363.2698
7.7839	363.1617
7.7887	363.3235
7.7944	363.7092
7.7988	363.3337
7.8035	363.3033
7.8092	363.7282
7.8137	363.3813
7.8198	363.8209
7.8249	363.5406
7.8287	363.1518
7.833	363.1706
7.8384	363.4509
7.8434	363.4944
7.8478	363.2216
7.8529	363.3044
7.8585	363.5457
7.8633	363.3933
7.8693	363.8119
7.8734	363.1931
7.8774	363.119
7.8823	363.205
7.8879	363.5899
7.8926	363.3013
7.8973	363.2301
7.9028	363.5494
7.9074	363.2469
7.9132	363.6239
7.9185	363.4359
7.9225	363.1171
7.9267	363.1327
7.9322	363.3238
7.9377	363.4146
7.9419	363.1788
7.9471	363.2056
7.9526	363.3832
7.9571	363.2336
7.9632	363.6401
7.9675	363.1475
7.9716	363.08
7.9765	363.1339
7.9821	363.3771
7.9867	363.1718
7.9914	363.1524
7.997	363.3027
8.0014	363.1353
8.007	363.3663
8.0125	363.3203
8.0165	363.065
8.0207	363.0451
8.0261	363.2011
8.0316	363.2748
8.0358	363.1111
8.0411	363.1503
8.046	363.1701
8.0508	363.12
8.057	363.4396
8.0613	363.0955
8.0654	362.9937
8.0704	363.0864
8.0761	363.2393
8.0809	363.1099
8.0854	363.0908
8.0907	363.1646
8.0953	363.0771
8.1005	363.1458
8.1065	363.2082
8.1105	363.0134
8.1149	362.9542
8.1202	363.1056
8.1258	363.1678
8.1302	363.051
8.1352	363.0733
8.1408	363.1128
8.145	363.0239
8.1513	363.2024
8.1558	363.0171
8.1598	362.8557
8.1647	362.963
8.1703	363.0955
8.1751	363.0418
8.1799	363.0068
8.1854	363.0871
8.1901	362.9565
8.1953	363.0366
8.2012	363.0964
8.2049	362.8227
8.2092	362.7761
8.2144	362.9626
8.2201	363.0757
8.2244	362.8963
8.2295	362.9446
8.2349	363.0139
8.2396	362.8836
8.2454	363.0791
8.2502	362.8592
8.2541	362.6038
8.259	362.7624
8.2644	362.9398
8.2697	362.92
8.2744	362.8279
8.2797	362.9373
8.2846	362.8069
8.2896	362.8585
8.2956	362.9571
8.2996	362.5399
8.3039	362.4437
8.3093	362.7303
8.3151	362.9177
8.3194	362.6377
8.3245	362.7072
8.33	362.8273
8.3345	362.571
8.3401	362.8417
8.3449	362.5374
8.3491	362.1329
8.354	362.2775
8.3597	362.6431
8.3648	362.5853
8.3693	362.3362
8.3748	362.6067
8.3797	362.4243
8.3849	362.5101
8.3907	362.7059
8.3948	362.0468
8.399	361.9175
8.4043	362.217
8.41	362.5182
8.4143	362.0916
8.4193	362.1021
8.4251	362.5153
8.43	362.1763
8.4359	362.5158
8.4407	361.9951
8.4446	361.7237
8.4493	361.7667
8.4547	362.1212
8.4599	362.0546
8.4644	361.7926
8.4697	361.9914
8.4751	362.0467
8.4808	362.061
8.4866	362.0712
8.4906	361.6276
8.4949	361.5511
8.4999	361.7084
8.5056	361.9564
8.5102	361.6694
8.5147	361.6197
8.5205	361.8613
8.5255	361.7113
8.5312	361.8195
8.5363	361.662
8.5402	361.2105
8.5451	361.2941
8.5507	361.665
8.5558	361.6075
8.5603	361.2499
8.5655	361.5547
8.5708	361.4893
8.576	361.5012
8.5821	361.627
8.5861	360.8556
8.5905	360.6649
8.5956	361.0841
8.6012	361.2968
8.606	361.0601
8.6107	360.8584
8.6166	361.3654
8.6211	360.8265
8.6267	361.1777
8.632	360.9025
8.636	360.2644
8.6409	360.3818
8.6465	360.746
8.6518	360.7239
8.6562	360.3678
8.6614	360.518
8.667	360.5363
8.6716	360.2615
8.6781	360.911
8.6822	359.847
8.6866	359.6548
8.6918	359.9375
8.6971	360.3568
8.7018	359.8429
8.7064	359.6952
8.7124	360.3421
8.717	359.7108
8.7231	360.1513
8.7286	359.7596
8.7324	359.5584
8.7372	359.5643
8.7426	359.6524
8.7478	359.6365
8.7523	359.5664
8.757	359.5706
8.763	359.6066
8.7677	359.5694
8.7742	359.7243
8.7784	359.4208
8.7826	359.2049
8.7877	359.4499
8.7932	359.5616
8.7979	359.4065
8.8027	359.3156
8.8084	359.5528
8.8132	359.278
8.8193	359.552
8.8245	359.2778
8.8284	358.6351
8.8328	358.6574
8.8384	359.1533
8.8439	359.1187
8.8483	358.7383
8.8534	358.7705
8.8592	358.9993
8.8639	358.7385
8.8702	359.1597
8.8745	358.1822
8.8785	357.9134
8.8835	358.1598
8.8893	358.6751
8.8942	358.167
8.8988	358.0454
8.9044	358.3062
8.909	357.9296
8.9148	358.2845
8.9205	357.992
8.9244	357.1928
8.9289	357.2246
8.9343	357.7338
8.9399	357.731
8.9443	357.2612
8.9492	357.2705
8.9549	357.5633
8.9595	357.1965
8.9659	357.6233
8.9705	357.0395
8.9747	356.8459
8.9796	357.0148
8.9855	357.139
8.9902	357.0218
8.9947	356.9597
9.0006	357.061
9.0052	356.7467
9.0111	357.04
9.0169	356.8902
9.0209	356.1577
9.0253	356.075
9.031	356.5909
9.0365	356.7133
9.041	356.182
9.0461	356.2186
9.0515	356.1897
9.0562	355.9911
9.0626	356.4755
9.0672	355.7871
9.0714	355.5705
9.0764	355.7046
9.0822	356.0136
9.0872	355.6846
9.0919	355.5928
9.0975	355.7047
9.1022	355.5036
9.1077	355.6006
9.1135	355.6057
9.1175	355.1193
9.1218	355.0335
9.1275	355.3611
9.1331	355.4503
9.1377	355.0577
9.1429	355.1072
9.1487	355.1668
9.1532	354.8647
9.1596	355.2247
9.1643	354.7025
9.1683	354.2174
9.1731	354.4788
9.1789	354.8294
9.1841	354.6243
9.1891	354.3637
9.1947	354.5934
9.1995	353.9011
9.2049	354.04
9.2111	354.273
9.2152	353.1043
9.2197	353.0575
9.2251	353.4288
9.2309	353.7881
9.2354	353.0324
9.2405	353.0387
9.246	353.0578
9.2509	352.8762
9.2571	353.1318
9.2621	352.5711
9.2665	351.9625
9.2714	352.2164
9.2767	352.5257
9.2821	352.3227
9.2867	351.9166
9.2923	352.1573
9.2973	351.7861
9.3027	351.8044
9.3089	351.8749
9.3131	351.1764
9.3174	351.1148
9.3227	351.3724
9.3288	351.6007
9.3334	351.1113
9.3387	351.1095
9.3448	351.1489
9.3494	351.028
9.3551	351.0797
9.3604	350.9828
9.3645	350.8448
9.3694	350.9089
9.3752	350.9831
9.3807	350.935
9.3857	350.7603
9.3913	350.8694
9.3966	350.6335
9.402	350.5936
9.4081	350.6883
9.4123	349.9205
9.4168	349.7363
9.4222	350.0862
9.4279	350.2106
9.4327	349.6949
9.4379	349.5872
9.444	349.9077
9.4492	349.3995
9.4555	349.5936
9.4606	348.9791
9.4648	348.4936
9.4696	348.6364
9.4753	349.019
9.4807	348.8251
9.4853	348.3495
9.4906	348.4781
9.4964	348.4818
9.5023	348.3306
9.5086	348.0647
9.5129	347.0458
9.5175	346.9755
9.5225	347.1088
9.5285	347.3725
9.5332	346.9488
9.5381	346.7986
9.5441	347.036
9.5495	346.7314
9.5554	346.7749
9.5609	346.5801
9.5653	346.14
9.5701	346.2213
9.5757	346.4568
9.5812	346.2979
9.5861	345.8871
9.5917	346.0526
9.5974	345.7437
9.6028	345.49
9.6089	345.3985
9.6134	344.8419
9.6176	344.6932
9.6231	344.8994
9.6288	344.9504
9.6339	344.5992
9.6389	344.1909
9.6451	344.687
9.6499	343.8388
9.6557	344.0218
9.6615	343.5164
9.6657	343.0509
9.6706	343.0626
9.6761	343.1519
9.682	343.0956
9.6867	343.0263
9.6922	343.0263
9.6982	343.0027
9.7029	342.8574
9.7099	342.9977
9.7147	342.15
9.7191	341.7141
9.7243	342.1026
9.7301	342.2499
9.7351	341.5063
9.7399	341.1756
9.7463	341.6052
9.7514	340.6502
9.7576	340.9392
9.7636	340.5844
9.7678	339.9796
9.7724	340.0389
9.7783	340.5198
9.7838	340.1595
9.7886	339.5664
9.794	339.5592
9.7998	339.4185
9.805	339.0708
9.812	339.2722
9.8167	338.5363
9.821	338.4713
9.826	338.5064
9.8323	338.6281
9.8372	338.3243
9.8422	338.0388
9.8482	338.3106
9.8533	337.6307
9.8598	337.8072
9.8657	337.2001
9.8699	336.6411
9.8748	336.597
9.8806	336.9289
9.8863	336.6632
9.8911	335.7576
9.8964	335.6882
9.9026	335.6899
9.9077	335.0988
9.9148	335.2531
9.9195	334.5848
9.924	334.5896
9.929	334.5923
9.9355	334.5961
9.9408	334.5303
9.946	334.2639
9.9519	334.3806
9.9571	333.4853
9.9634	333.7216
9.9697	332.7254
9.9741	332.0927
9.979	332.0875
9.9846	332.1292
9.9908	332.0456
9.9959	331.3512
10.0011	331.1503
10.0076	331.0688
10.0127	330.6471
10.0196	330.6713
10.0248	330.0693
10.0294	329.6271
10.0345	329.7335
10.0411	329.9063
10.0464	328.7776
10.052	328.5298
10.0582	328.5327
10.0635	327.9851
10.0699	328.1536
10.0767	327.0523
10.0814	326.1257
10.0861	326.0933
10.0923	326.1064
10.0998	325.9743
10.106	324.3134
10.1135	323.2343
